
%  Cell 3
  0.00    1.0067
  2.00    0.9980
  4.00    0.9998
  6.00    1.0013
  8.00    0.9942
 10.00    1.4039
 12.00    2.0474
 14.00    2.3037
 16.00    2.4028
 18.00    2.4401
 20.00    2.4606
 22.00    2.4618
 24.00    2.4682
 26.00    2.4608
 28.00    2.4630
 30.00    2.4551
 32.00    2.4517
 34.00    2.4400
 36.00    2.4344
 38.00    2.4185
 40.00    2.4089
 42.00    2.3932
 44.00    2.3802
 46.00    2.3567
 48.00    2.3426
 50.00    2.3166
 52.00    2.3002
 54.00    2.2744
 56.00    2.2482
 58.00    2.2197
 60.00    2.1894
 62.00    2.1588
 64.00    2.1213
 66.00    2.0816
 68.00    2.0403
 70.00    2.0004
 72.00    1.9612
 74.00    1.9208
 76.00    1.8762
 78.00    1.8328
 80.00    1.7925
 82.00    1.7434
 84.00    1.7092
 86.00    1.6601
 88.00    1.6263
 90.00    1.5871
 92.00    1.5476
 94.00    1.5082
 96.00    1.4789
 98.00    1.4438
100.00    1.4129
102.00    1.3851
104.00    1.3608
106.00    1.3380
108.00    1.3127
110.00    1.2946
112.00    1.2790
114.00    1.2558
116.00    1.2444
118.00    1.2293
120.00    1.2166
122.00    1.2025
124.00    1.1952
126.00    1.1872
128.00    1.1733
130.00    1.1705
132.00    1.1655
134.00    1.1586
136.00    1.1511
138.00    1.1448
140.00    1.1405
142.00    1.1418
144.00    1.1388
146.00    1.1301
148.00    1.1275
150.00    1.1255
152.00    1.1233
154.00    1.1224
156.00    1.1202
158.00    1.1186
160.00    1.1146
162.00    1.1158
164.00    1.1211
166.00    1.1155
168.00    1.1169
170.00    1.1152
172.00    1.1143
174.00    1.1164
176.00    1.1167
178.00    1.1106
180.00    1.1147
182.00    1.1169
184.00    1.1125
186.00    1.1115
188.00    1.1165
190.00    1.1171
192.00    1.1169
194.00    1.1229
196.00    1.1184
198.00    1.1225
200.00    1.1250
202.00    1.1228
204.00    1.1206
206.00    1.1258
208.00    1.1261
210.00    1.1294
212.00    1.1264
214.00    1.1278
216.00    1.1279
218.00    1.1322
220.00    1.1314
222.00    1.1303
224.00    1.1343
226.00    1.1351
228.00    1.1382
230.00    1.1345
232.00    1.1394
234.00    1.1396
236.00    1.1444
238.00    1.1449

