%  Cell 1
  0.00    1.0025
  2.00    0.9973
  4.00    0.9991
  6.00    1.0019
  8.00    0.9993
 10.00    1.0304
 12.00    1.1035
 14.00    1.1500
 16.00    1.1776
 18.00    1.1922
 20.00    1.2054
 22.00    1.2071
 24.00    1.2109
 26.00    1.2098
 28.00    1.2108
 30.00    1.2070
 32.00    1.2053
 34.00    1.1985
 36.00    1.1941
 38.00    1.1851
 40.00    1.1801
 42.00    1.1720
 44.00    1.1648
 46.00    1.1513
 48.00    1.1441
 50.00    1.1310
 52.00    1.1232
 54.00    1.1124
 56.00    1.1008
 58.00    1.0890
 60.00    1.0771
 62.00    1.0663
 64.00    1.0521
 66.00    1.0379
 68.00    1.0242
 70.00    1.0110
 72.00    0.9982
 74.00    0.9864
 76.00    0.9725
 78.00    0.9598
 80.00    0.9479
 82.00    0.9312
 84.00    0.9245
 86.00    0.9087
 88.00    0.8997
 90.00    0.8879
 92.00    0.8765
 94.00    0.8642
 96.00    0.8561
 98.00    0.8449
100.00    0.8356
102.00    0.8258
104.00    0.8186
106.00    0.8114
108.00    0.8021
110.00    0.7970
112.00    0.7927
114.00    0.7824
116.00    0.7789
118.00    0.7735
120.00    0.7682
122.00    0.7621
124.00    0.7584
126.00    0.7555
128.00    0.7491
130.00    0.7481
132.00    0.7453
134.00    0.7422
136.00    0.7375
138.00    0.7354
140.00    0.7331
142.00    0.7339
144.00    0.7320
146.00    0.7274
148.00    0.7256
150.00    0.7237
152.00    0.7228
154.00    0.7219
156.00    0.7197
158.00    0.7183
160.00    0.7154
162.00    0.7161
164.00    0.7186
166.00    0.7159
168.00    0.7163
170.00    0.7147
172.00    0.7157
174.00    0.7152
176.00    0.7155
178.00    0.7122
180.00    0.7139
182.00    0.7154
184.00    0.7111
186.00    0.7107
188.00    0.7133
190.00    0.7141
192.00    0.7131
194.00    0.7161
196.00    0.7134
198.00    0.7153
200.00    0.7150
202.00    0.7145
204.00    0.7118
206.00    0.7149
208.00    0.7157
210.00    0.7177
212.00    0.7151
214.00    0.7161
216.00    0.7155
218.00    0.7182
220.00    0.7160
222.00    0.7156
224.00    0.7188
226.00    0.7183
228.00    0.7195
230.00    0.7172
232.00    0.7204
234.00    0.7207
236.00    0.7218
238.00    0.7212

