
%  Cell 5
  0.00    1.0073
  2.00    0.9874
  4.00    0.9897
  6.00    1.0043
  8.00    1.0112
 10.00    1.0232
 12.00    0.9983
 14.00    1.0344
 16.00    1.0298
 18.00    1.0814
 20.00    1.0546
 22.00    1.1131
 24.00    1.1790
 26.00    1.2210
 28.00    1.2210
 30.00    1.3368
 32.00    1.3569
 34.00    1.3755
 36.00    1.4651
 38.00    1.5316
 40.00    1.5839
 42.00    1.6725
 44.00    1.6996
 46.00    1.7923
 48.00    1.8273
 50.00    1.9722
 52.00    2.0099
 54.00    2.1323
 56.00    2.1747
 58.00    2.2891
 60.00    2.4069
 62.00    2.5108
 64.00    2.5842
 66.00    2.6613
 68.00    2.7364
 70.00    2.8455
 72.00    2.9577
 74.00    3.0910
 76.00    3.1561
 78.00    3.2372
 80.00    3.3381
 82.00    3.5203
 84.00    3.6070
 86.00    3.7112
 88.00    3.7969
 90.00    3.9226
 92.00    4.0291
 94.00    4.1326
 96.00    4.2130
 98.00    4.2941
100.00    4.3827
102.00    4.4608
104.00    4.5855
106.00    4.6464
108.00    4.7268
110.00    4.8032
112.00    4.8842
114.00    4.9504
116.00    5.0275
118.00    5.0529
120.00    5.1254
122.00    5.1790
124.00    5.2352
126.00    5.2835
128.00    5.3007
130.00    5.4115
132.00    5.4294
134.00    5.4601
136.00    5.4333
138.00    5.4605
140.00    5.4042
142.00    5.3976
144.00    5.3543
146.00    5.3688
148.00    5.3619
150.00    5.3255
152.00    5.2709
154.00    5.2339
156.00    5.2312
158.00    5.2266
160.00    5.1965
162.00    5.2134
164.00    5.1859
166.00    5.1548
168.00    5.1267
170.00    5.1055
172.00    5.0976
174.00    5.0946
176.00    5.0430
178.00    5.0453
180.00    5.0026
182.00    4.9487
184.00    4.8984
186.00    4.8654
188.00    4.7850
190.00    4.8177
192.00    4.7804
194.00    4.6963
196.00    4.6411
198.00    4.5941
200.00    4.5557
202.00    4.4218
204.00    4.4224
206.00    4.3798
208.00    4.3219
210.00    4.2428
212.00    4.1942
214.00    4.1032
216.00    4.0900
218.00    4.0238
220.00    3.9590
222.00    3.9606
224.00    3.8783
226.00    3.8118
228.00    3.7761
230.00    3.7274
232.00    3.6808
234.00    3.6212
236.00    3.6388
238.00    3.5352


