
%  Cell 4
  0.00    1.0040
  2.00    0.9980
  4.00    0.9932
  6.00    0.9956
  8.00    1.0092
 10.00    1.0238
 12.00    1.0034
 14.00    1.0234
 16.00    1.0411
 18.00    1.0650
 20.00    1.0583
 22.00    1.0978
 24.00    1.1191
 26.00    1.1447
 28.00    1.1596
 30.00    1.1983
 32.00    1.2288
 34.00    1.2352
 36.00    1.2732
 38.00    1.2902
 40.00    1.3149
 42.00    1.3455
 44.00    1.3636
 46.00    1.3964
 48.00    1.4150
 50.00    1.4413
 52.00    1.4470
 54.00    1.4795
 56.00    1.4974
 58.00    1.5205
 60.00    1.5398
 62.00    1.5694
 64.00    1.5966
 66.00    1.6193
 68.00    1.6435
 70.00    1.6834
 72.00    1.7206
 74.00    1.7437
 76.00    1.7495
 78.00    1.7622
 80.00    1.7763
 82.00    1.8217
 84.00    1.8509
 86.00    1.8667
 88.00    1.8842
 90.00    1.9040
 92.00    1.9292
 94.00    1.9584
 96.00    1.9694
 98.00    1.9844
100.00    2.0074
102.00    2.0292
104.00    2.0538
106.00    2.0648
108.00    2.0809
110.00    2.1150
112.00    2.1346
114.00    2.1452
116.00    2.1729
118.00    2.1846
120.00    2.2114
122.00    2.2333
124.00    2.2584
126.00    2.2786
128.00    2.2921
130.00    2.3495
132.00    2.3492
134.00    2.3720
136.00    2.3815
138.00    2.3966
140.00    2.3900
142.00    2.3961
144.00    2.3969
146.00    2.4108
148.00    2.4230
150.00    2.4363
152.00    2.4352
154.00    2.4501
156.00    2.4623
158.00    2.4724
160.00    2.4848
162.00    2.4936
164.00    2.5006
166.00    2.5126
168.00    2.5161
170.00    2.5227
172.00    2.5371
174.00    2.5339
176.00    2.5272
178.00    2.5377
180.00    2.5337
182.00    2.5356
184.00    2.5312
186.00    2.5288
188.00    2.5097
190.00    2.5287
192.00    2.5207
194.00    2.5143
196.00    2.5074
198.00    2.5008
200.00    2.4940
202.00    2.4752
204.00    2.4681
206.00    2.4638
208.00    2.4521
210.00    2.4469
212.00    2.4277
214.00    2.4084
216.00    2.3957
218.00    2.3741
220.00    2.3540
222.00    2.3548
224.00    2.3298
226.00    2.3176
228.00    2.3112
230.00    2.2844
232.00    2.2673
234.00    2.2514
236.00    2.2510
238.00    2.2262

