
%  Cell 2
  0.00    0.9966
  2.00    0.9890
  4.00    1.0115
  6.00    1.0067
  8.00    0.9962
 10.00    1.0415
 12.00    1.5397
 14.00    6.1795
 16.00    8.2339
 18.00    8.6244
 20.00    8.7665
 22.00    9.1655
 24.00    8.8614
 26.00    8.8217
 28.00    8.8119
 30.00    8.7785
 32.00    8.7323
 34.00    8.6793
 36.00    8.6277
 38.00    8.5505
 40.00    8.4750
 42.00    8.3909
 44.00    8.2604
 46.00    8.1398
 48.00    7.9961
 50.00    7.8549
 52.00    7.7042
 54.00    7.5151
 56.00    7.2757
 58.00    7.0629
 60.00    6.8368
 62.00    6.5799
 64.00    6.3229
 66.00    6.0469
 68.00    5.7678
 70.00    5.5242
 72.00    5.2835
 74.00    5.0359
 76.00    4.8087
 78.00    4.6085
 80.00    4.4128
 82.00    4.2264
 84.00    4.0877
 86.00    3.9375
 88.00    3.7924
 90.00    3.6789
 92.00    3.5610
 94.00    3.4744
 96.00    3.4003
 98.00    3.3342
100.00    3.2697
102.00    3.2094
104.00    3.1793
106.00    3.1603
108.00    3.1379
110.00    3.1382
112.00    3.1346
114.00    3.1379
116.00    3.1321
118.00    3.1280
120.00    3.1381
122.00    3.1481
124.00    3.1749
126.00    3.1897
128.00    3.1927
130.00    3.2190
132.00    3.2510
134.00    3.2914
136.00    3.3321
138.00    3.3423
140.00    3.3496
142.00    3.3892
144.00    3.4040
146.00    3.4311
148.00    3.4530
150.00    3.4622
152.00    3.5019
154.00    3.5308
156.00    3.5423
158.00    3.5679
160.00    3.5916
162.00    3.5828
164.00    3.6329
166.00    3.6507
168.00    3.6934
170.00    3.7031
172.00    3.7320
174.00    3.7438
176.00    3.7601
178.00    3.7866
180.00    3.8228
182.00    3.8494
184.00    3.8620
186.00    3.8584
188.00    3.9161
190.00    3.9133
192.00    3.9534
194.00    3.9701
196.00    3.9899
198.00    3.9879
200.00    4.0034
202.00    4.0363
204.00    4.0475
206.00    4.0728
208.00    4.1075
210.00    4.1242
212.00    4.1159
214.00    4.1485
216.00    4.1583
218.00    4.1718
220.00    4.1913
222.00    4.2040
224.00    4.2310
226.00    4.2357
228.00    4.2536
230.00    4.2590
232.00    4.2898
234.00    4.3069
236.00    4.3115
238.00    4.3295

