% rplot.m OUTPUT FILE created 05-Feb-2010 02:04:12
% 0.1uM ionomycin into 10nM Ca++ --- 40ms, 4x gain
% rplot arguments 0, image, verbose, error, overlay, dataout

% XP number 1: 0.1uM ionomycin into 10nM Ca++
% exposure: 40ms, 4x gain
% dataselect: 	2	3	4	5
% range: 	1	120

%  Cell 1


%  Cell 2
  0.00    0.9986
  2.00    0.9953
  4.00    0.9913
  6.00    1.0074
  8.00    1.0074
 10.00    1.0197
 12.00    0.9955
 14.00    1.0356
 16.00    1.0587
 18.00    1.0830
 20.00    1.0589
 22.00    1.1283
 24.00    1.1735
 26.00    1.2087
 28.00    1.2140
 30.00    1.2801
 32.00    1.3163
 34.00    1.3273
 36.00    1.4159
 38.00    1.4301
 40.00    1.4625
 42.00    1.4939
 44.00    1.5079
 46.00    1.5608
 48.00    1.5921
 50.00    1.6414
 52.00    1.6680
 54.00    1.7063
 56.00    1.7314
 58.00    1.7750
 60.00    1.8229
 62.00    1.8554
 64.00    1.9028
 66.00    1.9212
 68.00    1.9536
 70.00    2.0058
 72.00    2.0633
 74.00    2.0846
 76.00    2.1063
 78.00    2.1319
 80.00    2.1587
 82.00    2.2337
 84.00    2.2559
 86.00    2.3009
 88.00    2.2968
 90.00    2.3297
 92.00    2.3703
 94.00    2.4068
 96.00    2.4450
 98.00    2.4542
100.00    2.4728
102.00    2.5127
104.00    2.5521
106.00    2.5671
108.00    2.5928
110.00    2.6351
112.00    2.6541
114.00    2.6763
116.00    2.7162
118.00    2.7258
120.00    2.7567
122.00    2.7714
124.00    2.8120
126.00    2.8569
128.00    2.8666
130.00    2.9331
132.00    2.9226
134.00    2.9416
136.00    2.9563
138.00    2.9816
140.00    2.9738
142.00    2.9895
144.00    2.9639
146.00    2.9915
148.00    3.0117
150.00    3.0063
152.00    2.9939
154.00    3.0183
156.00    3.0038
158.00    3.0345
160.00    3.0439
162.00    3.0699
164.00    3.0736
166.00    3.0727
168.00    3.0696
170.00    3.0844
172.00    3.1050
174.00    3.1079
176.00    3.0857
178.00    3.1153
180.00    3.0898
182.00    3.0804
184.00    3.0658
186.00    3.0558
188.00    3.0190
190.00    3.0788
192.00    3.0593
194.00    3.0273
196.00    3.0069
198.00    2.9989
200.00    2.9870
202.00    2.9339
204.00    2.9232
206.00    2.9199
208.00    2.8943
210.00    2.8807
212.00    2.8422
214.00    2.8110
216.00    2.8111
218.00    2.7795
220.00    2.7573
222.00    2.7582
224.00    2.6964
226.00    2.6781
228.00    2.6526
230.00    2.6365
232.00    2.6069
234.00    2.5715
236.00    2.5988
238.00    2.5473

