
%  Cell 3
  0.00    0.9903
  2.00    0.9837
  4.00    1.0125
  6.00    1.0131
  8.00    1.0004
 10.00    1.0357
 12.00    1.3555
 14.00    5.0761
 16.00    7.5299
 18.00    8.1745
 20.00    8.3766
 22.00    8.6026
 24.00    8.8152
 26.00    8.5716
 28.00    8.5585
 30.00    8.5248
 32.00    8.4804
 34.00    8.4139
 36.00    8.3457
 38.00    8.2423
 40.00    8.1519
 42.00    8.0411
 44.00    7.8766
 46.00    7.7233
 48.00    7.5427
 50.00    7.3474
 52.00    7.1723
 54.00    6.9185
 56.00    6.6368
 58.00    6.3669
 60.00    6.1061
 62.00    5.8084
 64.00    5.5202
 66.00    5.2554
 68.00    4.9556
 70.00    4.7247
 72.00    4.4682
 74.00    4.2311
 76.00    4.0489
 78.00    3.8590
 80.00    3.6642
 82.00    3.5054
 84.00    3.3802
 86.00    3.2287
 88.00    3.1156
 90.00    3.0462
 92.00    2.9575
 94.00    2.8613
 96.00    2.8134
 98.00    2.7594
100.00    2.7143
102.00    2.6981
104.00    2.6443
106.00    2.6405
108.00    2.6334
110.00    2.6324
112.00    2.6480
114.00    2.6528
116.00    2.6375
118.00    2.6205
120.00    2.6343
122.00    2.6361
124.00    2.6632
126.00    2.6841
128.00    2.6736
130.00    2.7039
132.00    2.7271
134.00    2.7712
136.00    2.7737
138.00    2.7893
140.00    2.7958
142.00    2.8477
144.00    2.8458
146.00    2.8651
148.00    2.8770
150.00    2.9029
152.00    2.9259
154.00    2.9539
156.00    2.9465
158.00    2.9789
160.00    3.0085
162.00    2.9830
164.00    3.0270
166.00    3.0575
168.00    3.0922
170.00    3.1071
172.00    3.1183
174.00    3.1125
176.00    3.1386
178.00    3.1645
180.00    3.1994
182.00    3.2256
184.00    3.2295
186.00    3.2259
188.00    3.2648
190.00    3.2671
192.00    3.2966
194.00    3.3180
196.00    3.3361
198.00    3.3251
200.00    3.3347
202.00    3.3782
204.00    3.3695
206.00    3.4042
208.00    3.4287
210.00    3.4453
212.00    3.4267
214.00    3.4667
216.00    3.4634
218.00    3.4853
220.00    3.5095
222.00    3.5226
224.00    3.5380
226.00    3.5473
228.00    3.5586
230.00    3.5733
232.00    3.5919
234.00    3.5982
236.00    3.6103
238.00    3.6097

