% rplot.m OUTPUT FILE created 05-Feb-2010 01:42:43
% 10uM iono into 1uM Ca++ --- 40ms, 4x gain
% rplot arguments 0, image, verbose, error, overlay, dataout

% XP number 1: 10uM iono into 1uM Ca++
% exposure: 40ms, 4x gain
% dataselect: 	1	2	3	4	5
% range: 	1	120

%  Cell 1
  0.00    0.9961
  2.00    0.9954
  4.00    1.0009
  6.00    1.0051
  8.00    1.0025
 10.00    1.0296
 12.00    1.2461
 14.00    3.8863
 16.00    5.8697
 18.00    6.3830
 20.00    6.5302
 22.00    6.6279
 24.00    6.6727
 26.00    6.6420
 28.00    6.6352
 30.00    6.6295
 32.00    6.6015
 34.00    6.5754
 36.00    6.5460
 38.00    6.5038
 40.00    6.4652
 42.00    6.4157
 44.00    6.3441
 46.00    6.2778
 48.00    6.1935
 50.00    6.1055
 52.00    6.0105
 54.00    5.8893
 56.00    5.7394
 58.00    5.5875
 60.00    5.4240
 62.00    5.2289
 64.00    5.0299
 66.00    4.8121
 68.00    4.5859
 70.00    4.3700
 72.00    4.1595
 74.00    3.9535
 76.00    3.7729
 78.00    3.5988
 80.00    3.4379
 82.00    3.2893
 84.00    3.1626
 86.00    3.0312
 88.00    2.9105
 90.00    2.8028
 92.00    2.6923
 94.00    2.5990
 96.00    2.5199
 98.00    2.4434
100.00    2.3815
102.00    2.3318
104.00    2.2856
106.00    2.2598
108.00    2.2347
110.00    2.2216
112.00    2.2081
114.00    2.2046
116.00    2.1964
118.00    2.1935
120.00    2.1925
122.00    2.1953
124.00    2.2026
126.00    2.2134
128.00    2.2095
130.00    2.2298
132.00    2.2422
134.00    2.2579
136.00    2.2640
138.00    2.2707
140.00    2.2803
142.00    2.2949
144.00    2.3016
146.00    2.3140
148.00    2.3263
150.00    2.3368
152.00    2.3488
154.00    2.3626
156.00    2.3714
158.00    2.3830
160.00    2.3966
162.00    2.4004
164.00    2.4179
166.00    2.4300
168.00    2.4470
170.00    2.4544
172.00    2.4652
174.00    2.4689
176.00    2.4815
178.00    2.4927
180.00    2.5117
182.00    2.5177
184.00    2.5285
186.00    2.5288
188.00    2.5521
190.00    2.5525
192.00    2.5687
194.00    2.5745
196.00    2.5868
198.00    2.5885
200.00    2.5985
202.00    2.6117
204.00    2.6157
206.00    2.6257
208.00    2.6399
210.00    2.6461
212.00    2.6516
214.00    2.6608
216.00    2.6660
218.00    2.6738
220.00    2.6846
222.00    2.6908
224.00    2.6976
226.00    2.7004
228.00    2.7079
230.00    2.7125
232.00    2.7203
234.00    2.7258
236.00    2.7329
238.00    2.7359

