
%  illuminated region 2
  0.00    0.9970
  2.00    0.9969
  4.00    0.9983
  6.00    1.0068
  8.00    1.0010
 10.00    1.6167
 12.00    2.6986
 14.00    3.1987
 16.00    3.4163
 18.00    3.5105
 20.00    3.5641
 22.00    3.5736
 24.00    3.5943
 26.00    3.5887
 28.00    3.5956
 30.00    3.5878
 32.00    3.5867
 34.00    3.5723
 36.00    3.5692
 38.00    3.5439
 40.00    3.5321
 42.00    3.5100
 44.00    3.4920
 46.00    3.4606
 48.00    3.4386
 50.00    3.4028
 52.00    3.3832
 54.00    3.3441
 56.00    3.3128
 58.00    3.2775
 60.00    3.2458
 62.00    3.2127
 64.00    3.1612
 66.00    3.1182
 68.00    3.0648
 70.00    3.0197
 72.00    2.9791
 74.00    2.9314
 76.00    2.8909
 78.00    2.8328
 80.00    2.7907
 82.00    2.7300
 84.00    2.6953
 86.00    2.6307
 88.00    2.5881
 90.00    2.5360
 92.00    2.4862
 94.00    2.4300
 96.00    2.3804
 98.00    2.3327
100.00    2.2815
102.00    2.2319
104.00    2.1809
106.00    2.1412
108.00    2.0928
110.00    2.0490
112.00    2.0093
114.00    1.9640
116.00    1.9267
118.00    1.8854
120.00    1.8431
122.00    1.8066
124.00    1.7783
126.00    1.7458
128.00    1.7100
130.00    1.6884
132.00    1.6589
134.00    1.6303
136.00    1.6076
138.00    1.5827
140.00    1.5604
142.00    1.5443
144.00    1.5284
146.00    1.5035
148.00    1.4908
150.00    1.4729
152.00    1.4601
154.00    1.4456
156.00    1.4302
158.00    1.4129
160.00    1.4049
162.00    1.4026
164.00    1.3969
166.00    1.3811
168.00    1.3789
170.00    1.3620
172.00    1.3594
174.00    1.3552
176.00    1.3506
178.00    1.3383
180.00    1.3358
182.00    1.3328
184.00    1.3185
186.00    1.3161
188.00    1.3194
190.00    1.3113
192.00    1.3078
194.00    1.3156
196.00    1.3031
198.00    1.3093
200.00    1.3037
202.00    1.2985
204.00    1.2903
206.00    1.2929
208.00    1.2944
210.00    1.3006
212.00    1.2849
214.00    1.2857
216.00    1.2888
218.00    1.2821
220.00    1.2835
222.00    1.2820
224.00    1.2863
226.00    1.2822
228.00    1.2912
230.00    1.2784
232.00    1.2833
234.00    1.2840
236.00    1.2847
238.00    1.2842

