% write_xpcomps.m OUTPUT FILE created 09-Feb-2010 21:59:19
% xp_CH{10}.XP{2} - Cell 4

% p1=  1.0000;  p2=  0.0474;  A=  0.2440
%% first system response
191.00    0.0000
192.00    0.0000
193.00    0.0000
194.00    0.0000
195.00    0.0000
196.00    0.0000
197.00    0.0000
198.00    0.0000
199.00    0.0000
200.00    0.0000
201.00    0.0000
202.00    0.0000
203.00    0.0000
204.00    0.0000
205.00    0.0000
206.00    0.0000
207.00    0.0000
208.00    0.0000
209.00    0.0000
210.00    0.0000
211.00    0.0000
212.00    0.0000
213.00    0.9610
214.00    1.8759
215.00    2.7427
216.00    3.5689
217.00    3.4036
218.00    3.2460
219.00    3.0956
220.00    2.9522
221.00    2.8155
222.00    2.6850
223.00    2.5607
224.00    2.4421
225.00    2.3289
226.00    2.2211
227.00    2.1182
228.00    2.0201
229.00    1.9265
230.00    1.8373
231.00    1.7522
232.00    1.6710
233.00    1.5936
234.00    1.5198
235.00    1.4494
236.00    1.3822
237.00    1.3182
238.00    1.2572
239.00    1.1989
240.00    1.1434
241.00    1.0904
242.00    1.0399
243.00    0.9917
244.00    0.9458
245.00    0.9020
246.00    0.8602
247.00    0.8204
248.00    0.7824
249.00    0.7461
250.00    0.7116
251.00    0.6786
252.00    0.6472
253.00    0.6172
254.00    0.5886
255.00    0.5613
256.00    0.5353
257.00    0.5105
258.00    0.4869
259.00    0.4643
260.00    0.4428
261.00    0.4223
262.00    0.4028
263.00    0.3841
264.00    0.3663
265.00    0.3493
266.00    0.3332
267.00    0.3177
268.00    0.3030
269.00    0.2890
270.00    0.2756

