
%  Cell 4
  0.00    1.0068
  2.00    1.0002
  4.00    0.9993
  6.00    0.9999
  8.00    0.9937
 10.00    1.4795
 12.00    1.9944
 14.00    2.1476
 16.00    2.1950
 18.00    2.2127
 20.00    2.2246
 22.00    2.2245
 24.00    2.2268
 26.00    2.2211
 28.00    2.2234
 30.00    2.2188
 32.00    2.2176
 34.00    2.2101
 36.00    2.2087
 38.00    2.1973
 40.00    2.1940
 42.00    2.1867
 44.00    2.1822
 46.00    2.1647
 48.00    2.1575
 50.00    2.1415
 52.00    2.1323
 54.00    2.1136
 56.00    2.0987
 58.00    2.0798
 60.00    2.0610
 62.00    2.0397
 64.00    2.0148
 66.00    1.9836
 68.00    1.9542
 70.00    1.9182
 72.00    1.8868
 74.00    1.8485
 76.00    1.8063
 78.00    1.7668
 80.00    1.7255
 82.00    1.6734
 84.00    1.6360
 86.00    1.5882
 88.00    1.5508
 90.00    1.5098
 92.00    1.4703
 94.00    1.4315
 96.00    1.4050
 98.00    1.3691
100.00    1.3389
102.00    1.3128
104.00    1.2924
106.00    1.2683
108.00    1.2473
110.00    1.2310
112.00    1.2178
114.00    1.1979
116.00    1.1873
118.00    1.1756
120.00    1.1656
122.00    1.1518
124.00    1.1474
126.00    1.1410
128.00    1.1293
130.00    1.1278
132.00    1.1230
134.00    1.1173
136.00    1.1142
138.00    1.1059
140.00    1.1053
142.00    1.1065
144.00    1.1018
146.00    1.0944
148.00    1.0935
150.00    1.0908
152.00    1.0886
154.00    1.0884
156.00    1.0852
158.00    1.0841
160.00    1.0815
162.00    1.0844
164.00    1.0902
166.00    1.0836
168.00    1.0841
170.00    1.0841
172.00    1.0832
174.00    1.0821
176.00    1.0857
178.00    1.0801
180.00    1.0819
182.00    1.0816
184.00    1.0805
186.00    1.0774
188.00    1.0815
190.00    1.0840
192.00    1.0834
194.00    1.0866
196.00    1.0815
198.00    1.0871
200.00    1.0890
202.00    1.0859
204.00    1.0818
206.00    1.0872
208.00    1.0873
210.00    1.0922
212.00    1.0870
214.00    1.0892
216.00    1.0896
218.00    1.0916
220.00    1.0916
222.00    1.0930
224.00    1.0914
226.00    1.0957
228.00    1.0985
230.00    1.0923
232.00    1.0973
234.00    1.0974
236.00    1.1041
238.00    1.1023
